#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACVRL1	BMP7	9606.ENSP00000373574	9606.ENSP00000379204	0	0	0	0	0.049	0.167	0	0.485	0.556
NEK2	RAD51AP1	9606.ENSP00000355966	9606.ENSP00000228843	0	0	0	0	0.454	0	0	0.323	0.615
NEK2	PIMREG	9606.ENSP00000355966	9606.ENSP00000250056	0	0	0	0	0.379	0	0	0.359	0.586
NEK2	TROAP	9606.ENSP00000355966	9606.ENSP00000257909	0	0	0	0	0.478	0	0	0.423	0.686
NEK2	TICRR	9606.ENSP00000355966	9606.ENSP00000268138	0	0	0	0	0.360	0.045	0	0.112	0.410
NEK2	PLK4	9606.ENSP00000355966	9606.ENSP00000270861	0	0	0	0.652	0.512	0	0	0.285	0.636
NEK2	NUF2	9606.ENSP00000355966	9606.ENSP00000271452	0	0	0	0	0.856	0	0	0.682	0.952
NEK2	SKP2	9606.ENSP00000355966	9606.ENSP00000274255	0	0	0	0	0.198	0	0	0.345	0.452
NEK2	SKA1	9606.ENSP00000355966	9606.ENSP00000285116	0	0	0	0	0.583	0	0	0.294	0.693
NEK2	PLK1	9606.ENSP00000355966	9606.ENSP00000300093	0	0	0	0.645	0.553	0	0.800	0.365	0.938
NEK2	TPX2	9606.ENSP00000355966	9606.ENSP00000300403	0	0	0	0	0.818	0	0	0.696	0.942
NEK2	ZWILCH	9606.ENSP00000355966	9606.ENSP00000311429	0	0	0	0	0.327	0	0	0.370	0.558
NEK2	SKA3	9606.ENSP00000355966	9606.ENSP00000319417	0	0	0	0	0.391	0	0	0.262	0.532
NEK2	SPAG5	9606.ENSP00000355966	9606.ENSP00000323300	0	0	0	0	0.760	0.043	0	0.392	0.848
NEK2	UBE2C	9606.ENSP00000355966	9606.ENSP00000348838	0	0	0	0	0.653	0.093	0.500	0.571	0.923
NEK2	RFC4	9606.ENSP00000355966	9606.ENSP00000376272	0	0	0	0	0.262	0	0	0.282	0.447
NEK2	TK1	9606.ENSP00000355966	9606.ENSP00000468425	0	0	0	0	0.394	0	0	0.173	0.478
NEK2	RAD54L	9606.ENSP00000355966	9606.ENSP00000361043	0	0	0	0	0.362	0.052	0	0.210	0.481
NEK2	ORC1	9606.ENSP00000355966	9606.ENSP00000360623	0	0	0	0	0.453	0	0	0.157	0.519
NEK2	RAD51	9606.ENSP00000355966	9606.ENSP00000493712	0	0	0	0	0.394	0	0	0.252	0.527
NEK2	UBE2T	9606.ENSP00000355966	9606.ENSP00000494957	0	0	0	0	0.438	0.093	0	0.246	0.582
NEK2	STIL	9606.ENSP00000355966	9606.ENSP00000360944	0	0	0	0	0.458	0	0	0.422	0.674
NEK2	RACGAP1	9606.ENSP00000355966	9606.ENSP00000404190	0	0	0	0	0.516	0	0	0.447	0.721
NEK2	ZWINT	9606.ENSP00000355966	9606.ENSP00000363055	0	0	0	0	0.390	0	0	0.662	0.785
NEK2	PRC1	9606.ENSP00000355966	9606.ENSP00000377793	0	0	0	0	0.709	0	0	0.310	0.791
NEK2	TTK	9606.ENSP00000355966	9606.ENSP00000358813	0	0	0	0.597	0.800	0	0	0.258	0.845
NEK2	PTTG1	9606.ENSP00000355966	9606.ENSP00000377536	0	0	0	0	0.569	0	0	0.755	0.890
NEK2	NUSAP1	9606.ENSP00000355966	9606.ENSP00000499238	0	0	0	0	0.838	0	0	0.435	0.905
NEK2	TOP2A	9606.ENSP00000355966	9606.ENSP00000411532	0	0	0	0	0.780	0	0	0.685	0.928
NUF2	TRIP13	9606.ENSP00000271452	9606.ENSP00000166345	0	0	0	0	0.753	0.049	0	0.281	0.816
NUF2	POLE2	9606.ENSP00000271452	9606.ENSP00000216367	0	0	0	0	0.334	0	0	0.211	0.452
NUF2	ORC6	9606.ENSP00000271452	9606.ENSP00000219097	0	0	0	0	0.282	0	0	0.322	0.493
NUF2	OIP5	9606.ENSP00000271452	9606.ENSP00000220514	0	0	0	0	0.770	0.138	0	0.367	0.864
NUF2	RAD51AP1	9606.ENSP00000271452	9606.ENSP00000228843	0	0	0	0	0.575	0	0	0.338	0.706
NUF2	PIMREG	9606.ENSP00000271452	9606.ENSP00000250056	0	0	0	0	0.411	0	0	0.509	0.698
NUF2	TROAP	9606.ENSP00000271452	9606.ENSP00000257909	0	0	0	0	0.375	0	0	0.254	0.514
NUF2	TICRR	9606.ENSP00000271452	9606.ENSP00000268138	0	0	0	0	0.407	0	0	0.072	0.426
NUF2	PLK4	9606.ENSP00000271452	9606.ENSP00000270861	0	0	0	0	0.653	0	0	0.503	0.820
NUF2	RAD54L	9606.ENSP00000271452	9606.ENSP00000361043	0	0	0	0	0.410	0.053	0	0.187	0.506
NUF2	WDHD1	9606.ENSP00000271452	9606.ENSP00000353793	0	0	0	0	0.547	0	0	0.060	0.556
NUF2	ORC1	9606.ENSP00000271452	9606.ENSP00000360623	0	0	0	0	0.538	0	0	0.166	0.598
NUF2	STIL	9606.ENSP00000271452	9606.ENSP00000360944	0	0	0	0	0.446	0	0	0.317	0.606
NUF2	TK1	9606.ENSP00000271452	9606.ENSP00000468425	0	0	0	0	0.525	0	0	0.383	0.694
NUF2	ZWILCH	9606.ENSP00000271452	9606.ENSP00000311429	0	0	0	0	0.477	0	0	0.570	0.765
NUF2	RACGAP1	9606.ENSP00000271452	9606.ENSP00000404190	0	0	0	0	0.680	0	0	0.350	0.783
NUF2	RAD51	9606.ENSP00000271452	9606.ENSP00000493712	0	0	0	0	0.749	0	0	0.190	0.788
NUF2	SPAG5	9606.ENSP00000271452	9606.ENSP00000323300	0	0	0	0	0.648	0.076	0	0.447	0.804
NUF2	RFC4	9606.ENSP00000271452	9606.ENSP00000376272	0	0	0	0	0.614	0	0	0.525	0.809
NUF2	PTTG1	9606.ENSP00000271452	9606.ENSP00000377536	0	0	0	0	0.623	0	0	0.517	0.810
NUF2	PRC1	9606.ENSP00000271452	9606.ENSP00000377793	0	0	0	0	0.755	0	0	0.330	0.829
NUF2	PLK1	9606.ENSP00000271452	9606.ENSP00000300093	0	0	0	0	0.512	0	0.500	0.491	0.865
NUF2	UBE2C	9606.ENSP00000271452	9606.ENSP00000348838	0	0	0	0	0.779	0	0	0.510	0.887
NUF2	SKA3	9606.ENSP00000271452	9606.ENSP00000319417	0	0	0	0	0.642	0	0	0.713	0.893
NUF2	UBE2T	9606.ENSP00000271452	9606.ENSP00000494957	0	0	0	0	0.801	0	0	0.521	0.901
NUF2	NUSAP1	9606.ENSP00000271452	9606.ENSP00000499238	0	0	0	0	0.843	0	0	0.456	0.911
NUF2	TOP2A	9606.ENSP00000271452	9606.ENSP00000411532	0	0	0	0	0.819	0	0	0.661	0.936
NUF2	SKA1	9606.ENSP00000271452	9606.ENSP00000285116	0	0	0	0	0.774	0	0	0.741	0.939
NUF2	TPX2	9606.ENSP00000271452	9606.ENSP00000300403	0	0	0	0	0.838	0	0	0.686	0.947
NUF2	TTK	9606.ENSP00000271452	9606.ENSP00000358813	0	0	0	0	0.947	0.486	0	0.655	0.989
NUF2	ZWINT	9606.ENSP00000271452	9606.ENSP00000363055	0	0	0	0	0.641	0.887	0.540	0.606	0.991
NUSAP1	TRIP13	9606.ENSP00000499238	9606.ENSP00000166345	0	0	0	0	0.518	0	0	0.491	0.744
NUSAP1	POLE2	9606.ENSP00000499238	9606.ENSP00000216367	0	0	0	0	0.355	0	0	0.163	0.437
NUSAP1	ORC6	9606.ENSP00000499238	9606.ENSP00000219097	0	0	0	0	0.242	0	0	0.379	0.509
NUSAP1	OIP5	9606.ENSP00000499238	9606.ENSP00000220514	0	0	0	0	0.784	0	0	0.430	0.872
NUSAP1	RAD51AP1	9606.ENSP00000499238	9606.ENSP00000228843	0	0	0	0	0.621	0	0	0.387	0.758
NUSAP1	PIMREG	9606.ENSP00000499238	9606.ENSP00000250056	0	0	0	0	0.410	0	0	0.426	0.647
NUSAP1	TROAP	9606.ENSP00000499238	9606.ENSP00000257909	0	0	0	0	0.516	0	0	0.266	0.629
NUSAP1	TICRR	9606.ENSP00000499238	9606.ENSP00000268138	0	0	0	0	0.381	0	0	0.115	0.429
NUSAP1	PLK4	9606.ENSP00000499238	9606.ENSP00000270861	0	0	0	0	0.790	0	0	0.188	0.822
NUSAP1	SKA1	9606.ENSP00000499238	9606.ENSP00000285116	0	0	0	0	0.547	0	0	0.445	0.738
NUSAP1	PLK1	9606.ENSP00000499238	9606.ENSP00000300093	0	0	0	0	0.502	0	0	0.637	0.811
NUSAP1	TPX2	9606.ENSP00000499238	9606.ENSP00000300403	0	0	0	0	0.852	0	0	0.768	0.964
NUSAP1	ZWILCH	9606.ENSP00000499238	9606.ENSP00000311429	0	0	0	0	0.454	0	0	0.374	0.644
NUSAP1	SKA3	9606.ENSP00000499238	9606.ENSP00000319417	0	0	0	0	0.517	0	0	0.223	0.608
NUSAP1	SPAG5	9606.ENSP00000499238	9606.ENSP00000323300	0	0	0	0	0.756	0	0	0.447	0.859
NUSAP1	UBE2C	9606.ENSP00000499238	9606.ENSP00000348838	0	0	0	0	0.861	0	0	0.755	0.964
NUSAP1	WDHD1	9606.ENSP00000499238	9606.ENSP00000353793	0	0	0	0	0.362	0	0	0.099	0.401
NUSAP1	TTK	9606.ENSP00000499238	9606.ENSP00000358813	0	0	0	0	0.856	0	0	0.507	0.926
NUSAP1	ORC1	9606.ENSP00000499238	9606.ENSP00000360623	0	0	0	0	0.384	0	0	0.087	0.414
NUSAP1	STIL	9606.ENSP00000499238	9606.ENSP00000360944	0	0	0	0	0.432	0	0	0.134	0.487
NUSAP1	RAD54L	9606.ENSP00000499238	9606.ENSP00000361043	0	0	0	0	0.384	0	0	0.424	0.630
NUSAP1	ZWINT	9606.ENSP00000499238	9606.ENSP00000363055	0	0	0	0	0.778	0	0	0.580	0.902
NUSAP1	RFC4	9606.ENSP00000499238	9606.ENSP00000376272	0	0	0	0	0.407	0	0	0.325	0.582
NUSAP1	PTTG1	9606.ENSP00000499238	9606.ENSP00000377536	0	0	0	0	0.813	0	0	0.521	0.906
NUSAP1	PRC1	9606.ENSP00000499238	9606.ENSP00000377793	0	0	0	0	0.867	0	0	0.538	0.936
NUSAP1	RACGAP1	9606.ENSP00000499238	9606.ENSP00000404190	0	0	0	0	0.747	0	0	0.506	0.869
NUSAP1	TOP2A	9606.ENSP00000499238	9606.ENSP00000411532	0	0	0	0	0.999	0	0	0.795	0.999
NUSAP1	TK1	9606.ENSP00000499238	9606.ENSP00000468425	0	0	0	0	0.519	0	0	0.495	0.747
NUSAP1	RECQL4	9606.ENSP00000499238	9606.ENSP00000482313	0	0	0	0	0.178	0.292	0	0.121	0.444
NUSAP1	RAD51	9606.ENSP00000499238	9606.ENSP00000493712	0	0	0	0	0.495	0	0	0.231	0.595
NUSAP1	UBE2T	9606.ENSP00000499238	9606.ENSP00000494957	0	0	0	0	0.479	0	0	0.355	0.650
OIP5	TRIP13	9606.ENSP00000220514	9606.ENSP00000166345	0	0	0	0	0.506	0	0	0.248	0.613
OIP5	POLE2	9606.ENSP00000220514	9606.ENSP00000216367	0	0	0	0	0.443	0	0	0	0.443
OIP5	TROAP	9606.ENSP00000220514	9606.ENSP00000257909	0	0	0	0	0.393	0.082	0	0	0.418
OIP5	PIMREG	9606.ENSP00000220514	9606.ENSP00000250056	0	0	0	0	0.441	0	0	0	0.441
OIP5	TICRR	9606.ENSP00000220514	9606.ENSP00000268138	0	0	0	0	0.441	0	0	0	0.441
OIP5	RAD54L	9606.ENSP00000220514	9606.ENSP00000361043	0	0	0	0	0.434	0	0	0.055	0.443
OIP5	RFC4	9606.ENSP00000220514	9606.ENSP00000376272	0	0	0	0	0.409	0	0	0.113	0.454
OIP5	PTTG1	9606.ENSP00000220514	9606.ENSP00000377536	0	0	0	0	0.434	0	0	0.182	0.517
OIP5	TK1	9606.ENSP00000220514	9606.ENSP00000468425	0	0	0	0	0.457	0	0	0.155	0.521
OIP5	SPAG5	9606.ENSP00000220514	9606.ENSP00000323300	0	0	0	0	0.467	0	0	0.233	0.574
OIP5	PLK4	9606.ENSP00000220514	9606.ENSP00000270861	0	0	0	0	0.506	0	0	0.199	0.587
OIP5	PLK1	9606.ENSP00000220514	9606.ENSP00000300093	0	0	0	0	0.374	0.133	0	0.311	0.593
OIP5	SKA1	9606.ENSP00000220514	9606.ENSP00000285116	0	0	0	0	0.482	0	0	0.248	0.594
OIP5	ZWILCH	9606.ENSP00000220514	9606.ENSP00000311429	0	0	0	0	0.536	0	0	0.167	0.597
OIP5	TOP2A	9606.ENSP00000220514	9606.ENSP00000411532	0	0	0	0	0.548	0	0	0.225	0.635
OIP5	UBE2C	9606.ENSP00000220514	9606.ENSP00000348838	0	0	0	0	0.555	0	0	0.263	0.658
OIP5	PRC1	9606.ENSP00000220514	9606.ENSP00000377793	0	0	0	0	0.537	0	0	0.313	0.668
OIP5	TPX2	9606.ENSP00000220514	9606.ENSP00000300403	0	0	0	0	0.640	0	0	0.277	0.728
OIP5	SKA3	9606.ENSP00000220514	9606.ENSP00000319417	0	0	0	0	0.666	0	0	0.346	0.772
OIP5	TTK	9606.ENSP00000220514	9606.ENSP00000358813	0	0	0	0	0.661	0	0	0.370	0.777
OIP5	RAD51	9606.ENSP00000220514	9606.ENSP00000493712	0	0	0	0	0.784	0	0	0.101	0.798
OIP5	PRAME	9606.ENSP00000220514	9606.ENSP00000445675	0	0	0	0	0.102	0	0	0.799	0.811
OIP5	ZWINT	9606.ENSP00000220514	9606.ENSP00000363055	0	0	0	0	0.720	0	0	0.365	0.814
OIP5	UBE2T	9606.ENSP00000220514	9606.ENSP00000494957	0	0	0	0	0.640	0.502	0	0.083	0.821
OIP5	RACGAP1	9606.ENSP00000220514	9606.ENSP00000404190	0	0	0	0	0.629	0	0	0.552	0.826
OIP5	RAD51AP1	9606.ENSP00000220514	9606.ENSP00000228843	0	0	0	0	0.781	0	0	0.346	0.850
ORC1	TRIP13	9606.ENSP00000360623	9606.ENSP00000166345	0	0	0	0	0.583	0.236	0	0.080	0.681
ORC1	POLE2	9606.ENSP00000360623	9606.ENSP00000216367	0	0	0	0	0.478	0.071	0.500	0.462	0.852
ORC1	ORC6	9606.ENSP00000360623	9606.ENSP00000219097	0	0	0	0	0.324	0.934	0.900	0.980	0.999
ORC1	RNASEH2A	9606.ENSP00000360623	9606.ENSP00000221486	0	0	0	0	0.576	0	0	0.353	0.714
ORC1	POLQ	9606.ENSP00000360623	9606.ENSP00000264233	0.042	0	0	0	0.451	0	0	0	0.451
ORC1	TICRR	9606.ENSP00000360623	9606.ENSP00000268138	0	0	0	0	0.479	0	0	0.167	0.548
ORC1	PLK4	9606.ENSP00000360623	9606.ENSP00000270861	0	0	0	0	0.396	0	0	0.137	0.456
ORC1	SKP2	9606.ENSP00000360623	9606.ENSP00000274255	0	0	0	0	0.391	0.591	0.400	0.559	0.925
ORC1	SKA1	9606.ENSP00000360623	9606.ENSP00000285116	0	0	0	0	0.504	0	0	0.110	0.540
ORC1	PLK1	9606.ENSP00000360623	9606.ENSP00000300093	0	0	0	0	0.328	0	0	0.267	0.487
ORC1	TPX2	9606.ENSP00000360623	9606.ENSP00000300403	0	0	0	0	0.472	0	0	0.184	0.551
ORC1	SKA3	9606.ENSP00000360623	9606.ENSP00000319417	0	0	0	0	0.413	0	0	0	0.413
ORC1	SPAG5	9606.ENSP00000360623	9606.ENSP00000323300	0	0	0	0	0.430	0	0	0.085	0.456
ORC1	WDHD1	9606.ENSP00000360623	9606.ENSP00000353793	0	0	0	0	0.779	0	0	0.116	0.796
ORC1	TTK	9606.ENSP00000360623	9606.ENSP00000358813	0	0	0	0	0.582	0	0	0.153	0.631
ORC1	PTTG1	9606.ENSP00000360623	9606.ENSP00000377536	0	0	0	0	0.311	0	0	0.193	0.420
ORC1	TK1	9606.ENSP00000360623	9606.ENSP00000468425	0	0	0	0	0.438	0	0	0.078	0.459
ORC1	RACGAP1	9606.ENSP00000360623	9606.ENSP00000404190	0	0	0	0	0.452	0	0	0.064	0.465
ORC1	TOP2A	9606.ENSP00000360623	9606.ENSP00000411532	0	0	0	0	0.362	0	0	0.213	0.477
ORC1	RFC4	9606.ENSP00000360623	9606.ENSP00000376272	0.106	0	0	0	0.306	0.103	0	0.194	0.492
ORC1	TIMELESS	9606.ENSP00000360623	9606.ENSP00000450607	0	0	0	0	0.364	0.134	0	0.159	0.497
ORC1	STIL	9606.ENSP00000360623	9606.ENSP00000360944	0	0	0	0	0.474	0	0	0.132	0.524
ORC1	RAD54L	9606.ENSP00000360623	9606.ENSP00000361043	0.057	0	0	0	0.497	0.065	0	0.110	0.553
ORC1	PRC1	9606.ENSP00000360623	9606.ENSP00000377793	0	0	0	0	0.437	0	0	0.350	0.619
ORC1	RAD51	9606.ENSP00000360623	9606.ENSP00000493712	0.043	0	0	0	0.457	0	0	0.333	0.623
ORC1	RECQL4	9606.ENSP00000360623	9606.ENSP00000482313	0	0	0	0	0.634	0.063	0	0.136	0.678
ORC6	POLE2	9606.ENSP00000219097	9606.ENSP00000216367	0	0	0	0	0.208	0	0.500	0.383	0.734
ORC6	PLK4	9606.ENSP00000219097	9606.ENSP00000270861	0	0	0	0	0.200	0	0	0.285	0.404
ORC6	RAD51AP1	9606.ENSP00000219097	9606.ENSP00000228843	0	0	0	0	0.296	0	0	0.191	0.406
ORC6	TOP2A	9606.ENSP00000219097	9606.ENSP00000411532	0	0	0	0	0.217	0	0	0.273	0.406
ORC6	XRCC2	9606.ENSP00000219097	9606.ENSP00000352271	0	0	0	0	0.336	0	0	0.180	0.432
ORC6	PLK1	9606.ENSP00000219097	9606.ENSP00000300093	0	0	0	0	0.143	0	0	0.373	0.439
ORC6	RACGAP1	9606.ENSP00000219097	9606.ENSP00000404190	0	0	0	0	0.221	0	0	0.310	0.440
ORC6	SKA1	9606.ENSP00000219097	9606.ENSP00000285116	0	0	0	0	0.177	0	0	0.375	0.463
ORC6	TK1	9606.ENSP00000219097	9606.ENSP00000468425	0	0	0	0	0.209	0	0	0.370	0.480
ORC6	TTK	9606.ENSP00000219097	9606.ENSP00000358813	0	0	0	0	0.271	0	0	0.328	0.489
ORC6	RAD51	9606.ENSP00000219097	9606.ENSP00000493712	0	0	0	0	0.349	0	0	0.270	0.504
ORC6	WDHD1	9606.ENSP00000219097	9606.ENSP00000353793	0	0	0	0	0.377	0	0	0.259	0.518
ORC6	RAD54L	9606.ENSP00000219097	9606.ENSP00000361043	0	0	0	0	0.269	0	0	0.400	0.543
ORC6	TICRR	9606.ENSP00000219097	9606.ENSP00000268138	0	0	0	0	0.164	0	0	0.506	0.569
ORC6	SPAG5	9606.ENSP00000219097	9606.ENSP00000323300	0	0	0	0	0.216	0.453	0	0.108	0.584
ORC6	RFC4	9606.ENSP00000219097	9606.ENSP00000376272	0	0	0	0	0.329	0	0	0.484	0.639
ORC6	PTTG1	9606.ENSP00000219097	9606.ENSP00000377536	0	0	0	0	0.210	0	0	0.619	0.686
PERP	TP63	9606.ENSP00000397157	9606.ENSP00000264731	0	0	0	0	0.068	0.076	0.750	0.716	0.930
PIMREG	TRIP13	9606.ENSP00000250056	9606.ENSP00000166345	0	0	0	0	0.357	0	0	0.204	0.467
PIMREG	RAD51AP1	9606.ENSP00000250056	9606.ENSP00000228843	0	0	0	0	0.357	0	0	0.256	0.502
PIMREG	PLK1	9606.ENSP00000250056	9606.ENSP00000300093	0	0	0	0	0.372	0	0	0.090	0.404
PIMREG	UBE2T	9606.ENSP00000250056	9606.ENSP00000494957	0	0	0	0	0.341	0	0	0.149	0.415
PIMREG	SKA1	9606.ENSP00000250056	9606.ENSP00000285116	0	0	0	0	0.322	0	0	0.175	0.416
PIMREG	TK1	9606.ENSP00000250056	9606.ENSP00000468425	0	0	0	0	0.365	0	0	0.147	0.436
PIMREG	SAPCD2	9606.ENSP00000250056	9606.ENSP00000386348	0	0	0	0	0.438	0	0	0	0.438
PIMREG	ZWINT	9606.ENSP00000250056	9606.ENSP00000363055	0	0	0	0	0.334	0	0	0.213	0.453
PIMREG	PRC1	9606.ENSP00000250056	9606.ENSP00000377793	0	0	0	0	0.369	0	0	0.221	0.488
PIMREG	SKA3	9606.ENSP00000250056	9606.ENSP00000319417	0	0	0	0	0.360	0	0	0.257	0.504
PIMREG	PTTG1	9606.ENSP00000250056	9606.ENSP00000377536	0	0	0	0	0.384	0	0	0.247	0.516
PIMREG	SPAG5	9606.ENSP00000250056	9606.ENSP00000323300	0	0	0	0	0.466	0.100	0	0.097	0.528
PIMREG	TPX2	9606.ENSP00000250056	9606.ENSP00000300403	0	0	0	0	0.438	0	0	0.316	0.599
PIMREG	RACGAP1	9606.ENSP00000250056	9606.ENSP00000404190	0	0	0	0	0.381	0	0	0.387	0.604
PIMREG	TROAP	9606.ENSP00000250056	9606.ENSP00000257909	0	0	0	0	0.436	0	0	0.359	0.623
PIMREG	TOP2A	9606.ENSP00000250056	9606.ENSP00000411532	0	0	0	0	0.477	0	0	0.310	0.624
PIMREG	UBE2C	9606.ENSP00000250056	9606.ENSP00000348838	0	0	0	0	0.496	0	0	0.335	0.650
PIMREG	TTK	9606.ENSP00000250056	9606.ENSP00000358813	0	0	0	0	0.383	0	0	0.507	0.683
PLK1	TRIP13	9606.ENSP00000300093	9606.ENSP00000166345	0	0	0	0	0.439	0.091	0	0.520	0.734
PLK1	TROAP	9606.ENSP00000300093	9606.ENSP00000257909	0	0	0	0	0.788	0	0	0.117	0.805
PLK1	TICRR	9606.ENSP00000300093	9606.ENSP00000268138	0	0	0	0	0.289	0	0	0.287	0.472
PLK1	PLK4	9606.ENSP00000300093	9606.ENSP00000270861	0	0	0	0.701	0.384	0.193	0.800	0.613	0.956
PLK1	SKP2	9606.ENSP00000300093	9606.ENSP00000274255	0	0	0	0	0.268	0	0	0.513	0.628
PLK1	SKA1	9606.ENSP00000300093	9606.ENSP00000285116	0	0	0	0	0.472	0	0.800	0.452	0.937
PLK1	UBE2T	9606.ENSP00000300093	9606.ENSP00000494957	0	0	0	0	0.274	0.052	0	0.203	0.404
PLK1	WDHD1	9606.ENSP00000300093	9606.ENSP00000353793	0	0	0	0	0.244	0	0	0.255	0.413
PLK1	TIMELESS	9606.ENSP00000300093	9606.ENSP00000450607	0	0	0	0	0.205	0.292	0	0.245	0.538
PLK1	STIL	9606.ENSP00000300093	9606.ENSP00000360944	0	0	0	0	0.225	0	0	0.453	0.558
PLK1	RAD54L	9606.ENSP00000300093	9606.ENSP00000361043	0	0	0	0	0.366	0.061	0	0.350	0.579
PLK1	TK1	9606.ENSP00000300093	9606.ENSP00000468425	0	0	0	0	0.419	0	0	0.323	0.590
PLK1	RGCC	9606.ENSP00000300093	9606.ENSP00000368664	0	0	0	0	0	0.292	0	0.502	0.632
PLK1	RECQL4	9606.ENSP00000300093	9606.ENSP00000482313	0	0	0	0	0.206	0.415	0	0.275	0.634
PLK1	TTK	9606.ENSP00000300093	9606.ENSP00000358813	0	0	0	0.573	0.479	0.119	0	0.305	0.653
PLK1	RFC4	9606.ENSP00000300093	9606.ENSP00000376272	0	0	0	0	0.213	0	0	0.580	0.656
PLK1	ZWILCH	9606.ENSP00000300093	9606.ENSP00000311429	0	0	0	0	0.277	0.091	0.500	0.387	0.771
PLK1	RAD51	9606.ENSP00000300093	9606.ENSP00000493712	0	0	0	0	0.363	0.520	0	0.544	0.848
PLK1	RCC2	9606.ENSP00000300093	9606.ENSP00000364585	0	0	0	0	0.145	0	0.800	0.591	0.924
PLK1	UBE2C	9606.ENSP00000300093	9606.ENSP00000348838	0	0	0	0	0.610	0.052	0.400	0.712	0.927
PLK1	ZWINT	9606.ENSP00000300093	9606.ENSP00000363055	0	0	0	0	0.302	0	0.800	0.544	0.930
PLK1	TOP2A	9606.ENSP00000300093	9606.ENSP00000411532	0	0	0	0	0.612	0.292	0	0.768	0.931
PLK1	SKA3	9606.ENSP00000300093	9606.ENSP00000319417	0	0	0	0	0.450	0.292	0.720	0.467	0.934
PLK1	SPAG5	9606.ENSP00000300093	9606.ENSP00000323300	0	0	0	0	0.712	0.455	0	0.660	0.942
PLK1	TPX2	9606.ENSP00000300093	9606.ENSP00000300403	0	0	0	0	0.805	0	0	0.727	0.944
PLK1	PRC1	9606.ENSP00000300093	9606.ENSP00000377793	0	0	0	0	0.712	0.510	0	0.708	0.955
PLK1	PTTG1	9606.ENSP00000300093	9606.ENSP00000377536	0	0	0	0	0.582	0	0.500	0.809	0.956
PLK1	RACGAP1	9606.ENSP00000300093	9606.ENSP00000404190	0	0	0	0	0.587	0.644	0	0.761	0.961
PLK4	TRIP13	9606.ENSP00000270861	9606.ENSP00000166345	0	0	0	0	0.497	0.091	0	0.199	0.602
PLK4	POLE2	9606.ENSP00000270861	9606.ENSP00000216367	0	0	0	0	0.457	0	0	0.173	0.531
PLK4	RAD51AP1	9606.ENSP00000270861	9606.ENSP00000228843	0	0	0	0	0.729	0	0	0.159	0.762
PLK4	TROAP	9606.ENSP00000270861	9606.ENSP00000257909	0	0	0	0	0.367	0	0	0.108	0.412
PLK4	POLQ	9606.ENSP00000270861	9606.ENSP00000264233	0	0	0	0	0.445	0	0	0.146	0.506
PLK4	RFC4	9606.ENSP00000270861	9606.ENSP00000376272	0	0	0	0	0.274	0	0	0.299	0.470
PLK4	SKP2	9606.ENSP00000270861	9606.ENSP00000274255	0	0	0	0	0.275	0	0	0.304	0.474
PLK4	UBE2C	9606.ENSP00000270861	9606.ENSP00000348838	0	0	0	0	0.384	0.052	0	0.170	0.474
PLK4	ZWILCH	9606.ENSP00000270861	9606.ENSP00000311429	0	0	0	0	0.311	0.099	0	0.284	0.517
PLK4	SKA3	9606.ENSP00000270861	9606.ENSP00000319417	0	0	0	0	0.498	0	0	0.092	0.525
PLK4	RAD54L	9606.ENSP00000270861	9606.ENSP00000361043	0	0	0	0	0.391	0.061	0	0.276	0.549
PLK4	WDHD1	9606.ENSP00000270861	9606.ENSP00000353793	0	0	0	0	0.507	0	0	0.132	0.554
PLK4	ZWINT	9606.ENSP00000270861	9606.ENSP00000363055	0	0	0	0	0.422	0	0	0.265	0.557
PLK4	RAD51	9606.ENSP00000270861	9606.ENSP00000493712	0	0	0	0	0.403	0.062	0	0.276	0.559
PLK4	PTTG1	9606.ENSP00000270861	9606.ENSP00000377536	0	0	0	0	0.434	0	0	0.350	0.617
PLK4	SPAG5	9606.ENSP00000270861	9606.ENSP00000323300	0	0	0	0	0.434	0.177	0	0.287	0.639
PLK4	SKA1	9606.ENSP00000270861	9606.ENSP00000285116	0	0	0	0	0.689	0	0	0.175	0.733
PLK4	TPX2	9606.ENSP00000270861	9606.ENSP00000300403	0	0	0	0	0.509	0	0	0.491	0.739
PLK4	RACGAP1	9606.ENSP00000270861	9606.ENSP00000404190	0	0	0	0	0.461	0.086	0	0.613	0.793
PLK4	PRC1	9606.ENSP00000270861	9606.ENSP00000377793	0	0	0	0	0.748	0	0	0.369	0.834
PLK4	TTK	9606.ENSP00000270861	9606.ENSP00000358813	0	0	0	0.566	0.810	0.229	0	0.248	0.880
PLK4	TOP2A	9606.ENSP00000270861	9606.ENSP00000411532	0	0	0	0	0.793	0	0	0.553	0.904
PLK4	STIL	9606.ENSP00000270861	9606.ENSP00000360944	0	0	0	0	0.473	0.961	0.540	0.942	0.999
POLE2	TRIP13	9606.ENSP00000216367	9606.ENSP00000166345	0	0	0	0	0.384	0	0	0.226	0.503
POLE2	SKA3	9606.ENSP00000216367	9606.ENSP00000319417	0	0	0	0	0.322	0	0	0.184	0.424
POLE2	TICRR	9606.ENSP00000216367	9606.ENSP00000268138	0	0	0	0	0.248	0.291	0	0	0.444
